created_at,entry_id,field1,field2,field3
2022-01-15 17:33:00 UTC,1458,IR47,1,2000-0-3T45:162:0
2022-01-16 02:31:00 UTC,1459,IR24,1,2000-0-8T45:162:0
2022-01-16 05:05:00 UTC,1460,IR7,1,2000-0-7T45:162:0
2022-01-17 01:25:00 UTC,1461,IR4,1,2000-0-8T45:162:0
2022-01-17 22:15:00 UTC,1462,IR28,1,2000-0-9T45:162:0
2022-01-18 13:06:00 UTC,1463,IR6,0,2000-0-5T45:162:0
2022-01-18 16:10:00 UTC,1464,IR39,0,2000-0-2T45:162:0
2022-01-19 01:26:00 UTC,1465,IR1,1,2000-0-6T45:162:0
2022-01-19 17:44:00 UTC,1466,IR6,1,2000-0-9T45:162:0
2022-01-19 20:17:00 UTC,1467,IR34,0,2000-0-1T45:162:0
2022-01-19 22:54:00 UTC,1468,IR12,1,2000-0-9T45:162:0
2022-01-20 04:07:00 UTC,1469,IR10,0,2000-0-6T45:162:0
2022-01-20 08:20:00 UTC,1470,IR25,1,2000-0-7T45:162:0
2022-01-20 18:07:00 UTC,1471,IR21,1,2000-0-1T45:162:0
2022-01-21 10:16:00 UTC,1472,IR26,0,2000-0-9T45:162:0
2022-01-21 20:38:00 UTC,1473,IR25,1,2000-0-0T45:162:0
2022-01-22 18:57:00 UTC,1474,IR34,1,2000-0-1T45:162:0
2022-01-23 18:09:00 UTC,1475,IR7,0,2000-0-9T45:162:0
2022-01-24 08:49:00 UTC,1476,IR32,1,2000-0-3T45:162:0
2022-01-24 22:43:00 UTC,1477,IR31,0,2000-0-9T45:162:0
2022-01-25 21:03:00 UTC,1478,IR36,1,2000-0-4T45:162:0
2022-01-26 11:43:00 UTC,1479,IR49,0,2000-0-4T45:162:0
2022-01-26 15:16:00 UTC,1480,IR27,0,2000-0-7T45:162:0
2022-01-26 19:00:00 UTC,1481,IR1,1,2000-0-5T45:162:0
2022-01-27 05:32:00 UTC,1482,IR13,0,2000-0-6T45:162:0
2022-01-28 00:12:00 UTC,1483,IR44,0,2000-0-0T45:162:0
2022-01-28 13:09:00 UTC,1484,IR37,1,2000-0-8T45:162:0
2022-01-29 05:47:00 UTC,1485,IR45,1,2000-0-8T45:162:0
2022-01-29 07:48:00 UTC,1486,IR33,0,2000-0-9T45:162:0
2022-01-29 13:15:00 UTC,1487,IR12,0,2000-0-8T45:162:0
2022-01-29 18:10:00 UTC,1488,IR46,0,2000-0-6T45:162:0
2022-01-30 13:15:00 UTC,1489,IR38,0,2000-0-0T45:162:0
2022-01-31 01:25:00 UTC,1490,IR42,0,2000-0-6T45:162:0
2022-01-31 05:37:00 UTC,1491,IR24,1,2000-0-6T45:162:0
2022-02-01 02:33:00 UTC,1492,IR41,0,2000-0-5T45:162:0
2022-02-01 11:13:00 UTC,1493,IR4,1,2000-0-4T45:162:0
2022-02-01 12:41:00 UTC,1494,IR4,1,2000-0-7T45:162:0
2022-02-01 19:04:00 UTC,1495,IR21,0,2000-0-0T45:162:0
2022-02-02 13:56:00 UTC,1496,IR24,1,2000-0-1T45:162:0
2022-02-02 17:58:00 UTC,1497,IR24,0,2000-0-4T45:162:0
2022-02-03 05:00:00 UTC,1498,IR28,1,2000-0-9T45:162:0
2022-02-03 22:26:00 UTC,1499,IR7,1,2000-0-9T45:162:0
2022-02-04 21:46:00 UTC,1500,IR5,0,2000-0-7T45:162:0
2022-02-05 00:25:00 UTC,1501,IR2,1,2000-0-0T45:162:0
2022-02-05 10:50:00 UTC,1502,IR8,0,2000-0-1T45:162:0
2022-02-05 14:49:00 UTC,1503,IR11,1,2000-0-2T45:162:0
2022-02-06 00:15:00 UTC,1504,IR45,0,2000-0-2T45:162:0
2022-02-06 03:30:00 UTC,1505,IR25,1,2000-0-0T45:162:0
2022-02-06 05:09:00 UTC,1506,IR21,0,2000-0-4T45:162:0
2022-02-07 00:33:00 UTC,1507,IR39,0,2000-0-3T45:162:0
2022-02-07 10:57:00 UTC,1508,IR41,1,2000-0-7T45:162:0
2022-02-08 00:53:00 UTC,1509,IR43,1,2000-0-8T45:162:0
2022-02-08 04:48:00 UTC,1510,IR36,1,2000-0-0T45:162:0
2022-02-08 16:20:00 UTC,1511,IR40,1,2000-0-8T45:162:0
2022-02-08 19:37:00 UTC,1512,IR49,1,2000-0-2T45:162:0
2022-02-09 02:37:00 UTC,1513,IR31,0,2000-0-8T45:162:0
2022-02-09 21:18:00 UTC,1514,IR24,0,2000-0-6T45:162:0
2022-02-10 16:40:00 UTC,1515,IR28,0,2000-0-3T45:162:0
2022-02-11 13:23:00 UTC,1516,IR34,1,2000-0-8T45:162:0
2022-02-12 01:00:00 UTC,1517,IR33,0,2000-0-2T45:162:0
2022-02-12 08:35:00 UTC,1518,IR39,0,2000-0-4T45:162:0
2022-02-13 05:04:00 UTC,1519,IR14,0,2000-0-4T45:162:0
2022-02-14 01:23:00 UTC,1520,IR45,1,2000-0-9T45:162:0
2022-02-14 22:07:00 UTC,1521,IR48,1,2000-0-3T45:162:0
2022-02-15 11:01:00 UTC,1522,IR3,0,2000-0-9T45:162:0
2022-02-15 19:29:00 UTC,1523,IR17,1,2000-0-8T45:162:0
2022-02-16 11:47:00 UTC,1524,IR49,0,2000-0-7T45:162:0
2022-02-16 15:27:00 UTC,1525,IR16,0,2000-0-0T45:162:0
2022-02-17 04:43:00 UTC,1526,IR33,0,2000-0-5T45:162:0
2022-02-17 14:49:00 UTC,1527,IR33,1,2000-0-4T45:162:0
2022-02-18 14:08:00 UTC,1528,IR28,0,2000-0-8T45:162:0
2022-02-19 01:05:00 UTC,1529,IR37,0,2000-0-0T45:162:0
2022-02-19 06:21:00 UTC,1530,IR7,1,2000-0-5T45:162:0
2022-02-20 06:03:00 UTC,1531,IR6,1,2000-0-0T45:162:0
2022-02-20 07:27:00 UTC,1532,IR16,1,2000-0-6T45:162:0
2022-02-20 23:54:00 UTC,1533,IR7,0,2000-0-9T45:162:0
2022-02-21 07:20:00 UTC,1534,IR34,1,2000-0-3T45:162:0
2022-02-21 22:36:00 UTC,1535,IR5,1,2000-0-5T45:162:0
2022-02-22 16:15:00 UTC,1536,IR4,0,2000-0-0T45:162:0
2022-02-23 03:13:00 UTC,1537,IR16,1,2000-0-7T45:162:0
2022-02-23 23:55:00 UTC,1538,IR6,1,2000-0-4T45:162:0
2022-02-24 22:58:00 UTC,1539,IR12,1,2000-0-8T45:162:0
2022-02-25 01:50:00 UTC,1540,IR45,0,2000-0-6T45:162:0
2022-02-25 11:56:00 UTC,1541,IR46,1,2000-0-4T45:162:0
2022-02-25 18:55:00 UTC,1542,IR33,0,2000-0-7T45:162:0
2022-02-26 11:13:00 UTC,1543,IR26,1,2000-0-0T45:162:0
2022-02-27 07:40:00 UTC,1544,IR27,1,2000-0-8T45:162:0
2022-02-28 00:15:00 UTC,1545,IR5,1,2000-0-1T45:162:0
2022-02-28 09:29:00 UTC,1546,IR8,1,2000-0-5T45:162:0
2022-03-01 07:47:00 UTC,1547,IR4,0,2000-0-5T45:162:0
2022-03-01 18:29:00 UTC,1548,IR35,1,2000-0-9T45:162:0
2022-03-02 03:24:00 UTC,1549,IR16,1,2000-0-3T45:162:0
2022-03-02 18:13:00 UTC,1550,IR41,0,2000-0-6T45:162:0
2022-03-03 11:48:00 UTC,1551,IR4,1,2000-0-0T45:162:0
2022-03-04 10:22:00 UTC,1552,IR13,1,2000-0-8T45:162:0
2022-03-05 10:00:00 UTC,1553,IR38,0,2000-0-6T45:162:0
2022-03-06 09:18:00 UTC,1554,IR48,1,2000-0-7T45:162:0
2022-03-06 18:38:00 UTC,1555,IR25,1,2000-0-4T45:162:0
2022-03-07 13:48:00 UTC,1556,IR43,1,2000-0-8T45:162:0
2022-03-08 00:22:00 UTC,1557,IR48,1,2000-0-6T45:162:0
2022-03-08 14:13:00 UTC,1558,IR28,0,2000-0-6T45:162:0
2022-03-09 11:36:00 UTC,1559,IR26,0,2000-0-3T45:162:0
2022-03-09 16:22:00 UTC,1560,IR40,0,2000-0-6T45:162:0
2022-03-10 15:39:00 UTC,1561,IR36,0,2000-0-0T45:162:0
2022-03-10 18:12:00 UTC,1562,IR1,1,2000-0-3T45:162:0
2022-03-10 21:54:00 UTC,1563,IR34,0,2000-0-5T45:162:0
2022-03-11 04:45:00 UTC,1564,IR15,0,2000-0-3T45:162:0
2022-03-11 11:28:00 UTC,1565,IR15,0,2000-0-5T45:162:0
2022-03-11 12:59:00 UTC,1566,IR1,0,2000-0-4T45:162:0
2022-03-12 07:32:00 UTC,1567,IR33,0,2000-0-2T45:162:0
2022-03-12 12:22:00 UTC,1568,IR50,1,2000-0-8T45:162:0
2022-03-12 18:01:00 UTC,1569,IR20,0,2000-0-9T45:162:0
2022-03-12 19:33:00 UTC,1570,IR41,1,2000-0-8T45:162:0
2022-03-13 06:57:00 UTC,1571,IR7,0,2000-0-6T45:162:0
2022-03-14 02:28:00 UTC,1572,IR43,0,2000-0-5T45:162:0
2022-03-14 16:46:00 UTC,1573,IR10,1,2000-0-3T45:162:0
2022-03-15 01:17:00 UTC,1574,IR46,1,2000-0-2T45:162:0
2022-03-15 12:21:00 UTC,1575,IR3,0,2000-0-0T45:162:0
2022-03-16 03:19:00 UTC,1576,IR50,0,2000-0-8T45:162:0
2022-03-16 20:45:00 UTC,1577,IR27,1,2000-0-7T45:162:0
2022-03-17 07:15:00 UTC,1578,IR16,0,2000-0-0T45:162:0
2022-03-17 20:38:00 UTC,1579,IR14,1,2000-0-1T45:162:0
2022-03-18 01:13:00 UTC,1580,IR30,0,2000-0-2T45:162:0
2022-03-18 22:08:00 UTC,1581,IR22,1,2000-0-0T45:162:0
2022-03-19 16:15:00 UTC,1582,IR21,1,2000-0-5T45:162:0
2022-03-19 17:16:00 UTC,1583,IR14,1,2000-0-8T45:162:0
2022-03-20 15:19:00 UTC,1584,IR46,1,2000-0-6T45:162:0
2022-03-21 14:58:00 UTC,1585,IR35,0,2000-0-9T45:162:0
2022-03-22 06:28:00 UTC,1586,IR34,0,2000-0-7T45:162:0
2022-03-22 21:21:00 UTC,1587,IR29,1,2000-0-4T45:162:0
2022-03-23 21:11:00 UTC,1588,IR43,0,2000-0-4T45:162:0
2022-03-24 11:01:00 UTC,1589,IR22,1,2000-0-7T45:162:0
2022-03-25 03:02:00 UTC,1590,IR9,0,2000-0-1T45:162:0
2022-03-25 22:34:00 UTC,1591,IR3,0,2000-0-0T45:162:0
2022-03-26 03:03:00 UTC,1592,IR4,0,2000-0-9T45:162:0
2022-03-26 17:06:00 UTC,1593,IR10,1,2000-0-2T45:162:0
2022-03-27 07:59:00 UTC,1594,IR47,1,2000-0-8T45:162:0
2022-03-27 09:07:00 UTC,1595,IR1,1,2000-0-2T45:162:0
2022-03-28 07:31:00 UTC,1596,IR8,1,2000-0-0T45:162:0
2022-03-28 20:59:00 UTC,1597,IR11,1,2000-0-7T45:162:0
2022-03-29 14:19:00 UTC,1598,IR6,0,2000-0-3T45:162:0
2022-03-30 06:02:00 UTC,1599,IR20,0,2000-0-9T45:162:0
2022-03-30 16:23:00 UTC,1600,IR17,0,2000-0-6T45:162:0
2022-03-31 08:08:00 UTC,1601,IR39,0,2000-0-7T45:162:0
2022-03-31 17:02:00 UTC,1602,IR25,1,2000-0-5T45:162:0
2022-04-01 02:37:00 UTC,1603,IR49,0,2000-0-3T45:162:0
2022-04-01 09:18:00 UTC,1604,IR34,1,2000-0-0T45:162:0
2022-04-01 22:37:00 UTC,1605,IR7,0,2000-0-5T45:162:0
2022-04-02 07:53:00 UTC,1606,IR25,1,2000-0-4T45:162:0
2022-04-03 05:57:00 UTC,1607,IR49,1,2000-0-8T45:162:0
2022-04-03 21:59:00 UTC,1608,IR3,1,2000-0-5T45:162:0
2022-04-04 18:08:00 UTC,1609,IR50,1,2000-0-2T45:162:0
2022-04-05 02:58:00 UTC,1610,IR49,1,2000-0-6T45:162:0
2022-04-05 23:48:00 UTC,1611,IR1,0,2000-0-5T45:162:0
2022-04-06 05:21:00 UTC,1612,IR41,1,2000-0-3T45:162:0
2022-04-06 11:38:00 UTC,1613,IR35,1,2000-0-2T45:162:0
2022-04-07 08:24:00 UTC,1614,IR25,0,2000-0-4T45:162:0
2022-04-07 16:57:00 UTC,1615,IR34,1,2000-0-1T45:162:0
2022-04-07 21:54:00 UTC,1616,IR11,1,2000-0-3T45:162:0
2022-04-08 12:26:00 UTC,1617,IR42,0,2000-0-9T45:162:0
2022-04-08 19:12:00 UTC,1618,IR24,0,2000-0-0T45:162:0
2022-04-09 07:40:00 UTC,1619,IR19,1,2000-0-4T45:162:0
2022-04-10 00:31:00 UTC,1620,IR22,0,2000-0-0T45:162:0
2022-04-10 18:35:00 UTC,1621,IR32,0,2000-0-5T45:162:0
2022-04-11 12:03:00 UTC,1622,IR49,1,2000-0-5T45:162:0
2022-04-12 05:01:00 UTC,1623,IR41,0,2000-0-2T45:162:0
2022-04-13 02:54:00 UTC,1624,IR44,1,2000-0-3T45:162:0
2022-04-13 13:50:00 UTC,1625,IR41,0,2000-0-9T45:162:0
2022-04-14 05:27:00 UTC,1626,IR41,0,2000-0-0T45:162:0
2022-04-14 10:41:00 UTC,1627,IR15,0,2000-0-9T45:162:0
2022-04-15 06:12:00 UTC,1628,IR25,1,2000-0-2T45:162:0
2022-04-16 00:39:00 UTC,1629,IR9,1,2000-0-1T45:162:0
2022-04-16 22:02:00 UTC,1630,IR38,1,2000-0-8T45:162:0
2022-04-17 04:25:00 UTC,1631,IR48,0,2000-0-2T45:162:0
2022-04-17 18:46:00 UTC,1632,IR25,0,2000-0-1T45:162:0
2022-04-17 20:00:00 UTC,1633,IR43,1,2000-0-9T45:162:0
2022-04-18 10:17:00 UTC,1634,IR33,0,2000-0-6T45:162:0
2022-04-18 21:33:00 UTC,1635,IR45,1,2000-0-9T45:162:0
2022-04-19 12:11:00 UTC,1636,IR35,1,2000-0-1T45:162:0
2022-04-19 16:40:00 UTC,1637,IR25,0,2000-0-4T45:162:0
2022-04-20 14:54:00 UTC,1638,IR29,1,2000-0-7T45:162:0
2022-04-21 09:28:00 UTC,1639,IR32,0,2000-0-7T45:162:0
2022-04-21 13:42:00 UTC,1640,IR44,0,2000-0-1T45:162:0
2022-04-22 12:07:00 UTC,1641,IR6,0,2000-0-8T45:162:0
2022-04-22 19:39:00 UTC,1642,IR29,1,2000-0-6T45:162:0
2022-04-23 03:10:00 UTC,1643,IR7,1,2000-0-3T45:162:0
2022-04-23 17:24:00 UTC,1644,IR1,0,2000-0-0T45:162:0
2022-04-23 19:26:00 UTC,1645,IR8,1,2000-0-9T45:162:0
2022-04-24 13:19:00 UTC,1646,IR25,1,2000-0-4T45:162:0
2022-04-25 02:23:00 UTC,1647,IR6,1,2000-0-0T45:162:0
2022-04-26 01:17:00 UTC,1648,IR42,1,2000-0-0T45:162:0
2022-04-27 00:48:00 UTC,1649,IR39,0,2000-0-6T45:162:0
2022-04-27 22:01:00 UTC,1650,IR36,1,2000-0-7T45:162:0
2022-04-28 09:39:00 UTC,1651,IR18,1,2000-0-5T45:162:0
2022-04-28 12:18:00 UTC,1652,IR7,1,2000-0-1T45:162:0
2022-04-29 08:32:00 UTC,1653,IR1,0,2000-0-7T45:162:0
2022-04-29 22:30:00 UTC,1654,IR6,1,2000-0-0T45:162:0
2022-04-30 12:45:00 UTC,1655,IR22,1,2000-0-1T45:162:0
2022-04-30 21:32:00 UTC,1656,IR21,0,2000-0-0T45:162:0
2022-05-01 03:51:00 UTC,1657,IR30,0,2000-0-3T45:162:0
2022-05-01 18:34:00 UTC,1658,IR28,1,2000-0-2T45:162:0
2022-05-02 09:07:00 UTC,1659,IR38,0,2000-0-9T45:162:0
2022-05-02 18:40:00 UTC,1660,IR23,0,2000-0-0T45:162:0
2022-05-03 03:08:00 UTC,1661,IR46,0,2000-0-4T45:162:0
2022-05-03 21:54:00 UTC,1662,IR34,0,2000-0-0T45:162:0
2022-05-04 01:27:00 UTC,1663,IR8,1,2000-0-5T45:162:0
2022-05-04 09:59:00 UTC,1664,IR2,0,2000-0-4T45:162:0
2022-05-04 14:04:00 UTC,1665,IR43,1,2000-0-3T45:162:0
2022-05-04 23:50:00 UTC,1666,IR31,0,2000-0-9T45:162:0
2022-05-05 11:57:00 UTC,1667,IR49,1,2000-0-5T45:162:0
2022-05-05 16:15:00 UTC,1668,IR19,0,2000-0-6T45:162:0
2022-05-05 22:17:00 UTC,1669,IR3,1,2000-0-9T45:162:0
2022-05-06 18:38:00 UTC,1670,IR12,0,2000-0-4T45:162:0
2022-05-07 00:26:00 UTC,1671,IR8,1,2000-0-8T45:162:0
2022-05-07 18:01:00 UTC,1672,IR43,1,2000-0-7T45:162:0
2022-05-08 14:23:00 UTC,1673,IR29,0,2000-0-7T45:162:0
2022-05-09 04:46:00 UTC,1674,IR21,1,2000-0-0T45:162:0
2022-05-09 17:26:00 UTC,1675,IR14,0,2000-0-8T45:162:0
2022-05-10 15:25:00 UTC,1676,IR43,0,2000-0-8T45:162:0
2022-05-11 01:50:00 UTC,1677,IR41,1,2000-0-4T45:162:0
2022-05-11 13:35:00 UTC,1678,IR1,1,2000-0-3T45:162:0
2022-05-12 13:27:00 UTC,1679,IR5,0,2000-0-9T45:162:0
2022-05-13 01:55:00 UTC,1680,IR8,1,2000-0-9T45:162:0
2022-05-13 23:09:00 UTC,1681,IR2,1,2000-0-2T45:162:0
2022-05-14 02:27:00 UTC,1682,IR44,0,2000-0-9T45:162:0
2022-05-14 13:34:00 UTC,1683,IR38,1,2000-0-5T45:162:0
2022-05-15 09:15:00 UTC,1684,IR39,1,2000-0-0T45:162:0
2022-05-15 17:17:00 UTC,1685,IR37,0,2000-0-3T45:162:0
2022-05-16 13:40:00 UTC,1686,IR46,0,2000-0-4T45:162:0
2022-05-16 19:55:00 UTC,1687,IR47,0,2000-0-9T45:162:0
2022-05-17 08:29:00 UTC,1688,IR10,1,2000-0-7T45:162:0
2022-05-17 20:38:00 UTC,1689,IR21,0,2000-0-4T45:162:0
2022-05-18 00:36:00 UTC,1690,IR5,0,2000-0-4T45:162:0
2022-05-18 10:33:00 UTC,1691,IR31,0,2000-0-6T45:162:0
2022-05-18 17:06:00 UTC,1692,IR22,0,2000-0-9T45:162:0
2022-05-18 18:09:00 UTC,1693,IR24,0,2000-0-5T45:162:0
2022-05-19 17:17:00 UTC,1694,IR26,1,2000-0-6T45:162:0
2022-05-20 14:51:00 UTC,1695,IR4,1,2000-0-4T45:162:0
2022-05-20 18:34:00 UTC,1696,IR25,0,2000-0-4T45:162:0
2022-05-21 02:59:00 UTC,1697,IR13,0,2000-0-0T45:162:0
2022-05-21 16:55:00 UTC,1698,IR26,1,2000-0-5T45:162:0
2022-05-22 00:11:00 UTC,1699,IR9,0,2000-0-7T45:162:0
2022-05-22 22:54:00 UTC,1700,IR16,0,2000-0-0T45:162:0
2022-05-23 09:57:00 UTC,1701,IR12,0,2000-0-6T45:162:0
2022-05-23 21:48:00 UTC,1702,IR13,1,2000-0-3T45:162:0
2022-05-24 16:55:00 UTC,1703,IR28,1,2000-0-3T45:162:0
2022-05-25 06:14:00 UTC,1704,IR5,0,2000-0-9T45:162:0
2022-05-26 03:19:00 UTC,1705,IR21,0,2000-0-5T45:162:0
2022-05-26 21:27:00 UTC,1706,IR5,1,2000-0-7T45:162:0
2022-05-27 07:06:00 UTC,1707,IR28,1,2000-0-2T45:162:0
2022-05-27 11:41:00 UTC,1708,IR3,0,2000-0-4T45:162:0
2022-05-28 02:06:00 UTC,1709,IR22,1,2000-0-4T45:162:0
2022-05-28 22:58:00 UTC,1710,IR6,0,2000-0-3T45:162:0
2022-05-29 17:47:00 UTC,1711,IR28,1,2000-0-1T45:162:0
2022-05-29 20:25:00 UTC,1712,IR14,0,2000-0-1T45:162:0
2022-05-30 15:43:00 UTC,1713,IR35,1,2000-0-0T45:162:0
2022-05-31 00:56:00 UTC,1714,IR26,0,2000-0-7T45:162:0
2022-05-31 03:17:00 UTC,1715,IR5,0,2000-0-0T45:162:0
2022-06-01 03:00:00 UTC,1716,IR35,0,2000-0-2T45:162:0
2022-06-02 00:26:00 UTC,1717,IR18,1,2000-0-5T45:162:0
2022-06-02 16:13:00 UTC,1718,IR2,0,2000-0-8T45:162:0
2022-06-03 10:50:00 UTC,1719,IR47,0,2000-0-9T45:162:0
2022-06-03 23:39:00 UTC,1720,IR35,1,2000-0-2T45:162:0
2022-06-04 22:23:00 UTC,1721,IR31,0,2000-0-6T45:162:0
2022-06-05 14:34:00 UTC,1722,IR13,0,2000-0-1T45:162:0
2022-06-06 13:55:00 UTC,1723,IR21,1,2000-0-9T45:162:0
2022-06-06 17:36:00 UTC,1724,IR2,0,2000-0-3T45:162:0
2022-06-07 10:38:00 UTC,1725,IR24,1,2000-0-9T45:162:0
2022-06-07 23:38:00 UTC,1726,IR42,0,2000-0-7T45:162:0
2022-06-08 05:42:00 UTC,1727,IR45,1,2000-0-5T45:162:0
2022-06-08 18:16:00 UTC,1728,IR10,0,2000-0-3T45:162:0
2022-06-08 19:23:00 UTC,1729,IR24,1,2000-0-1T45:162:0
2022-06-09 11:10:00 UTC,1730,IR27,0,2000-0-9T45:162:0
2022-06-10 04:46:00 UTC,1731,IR7,0,2000-0-3T45:162:0
2022-06-11 04:21:00 UTC,1732,IR45,1,2000-0-8T45:162:0
2022-06-11 05:54:00 UTC,1733,IR44,0,2000-0-5T45:162:0
2022-06-11 13:37:00 UTC,1734,IR32,1,2000-0-5T45:162:0
2022-06-11 18:55:00 UTC,1735,IR26,0,2000-0-4T45:162:0
2022-06-12 07:30:00 UTC,1736,IR35,1,2000-0-2T45:162:0
2022-06-13 05:53:00 UTC,1737,IR16,1,2000-0-4T45:162:0
2022-06-13 19:31:00 UTC,1738,IR18,1,2000-0-2T45:162:0
2022-06-14 05:53:00 UTC,1739,IR30,1,2000-0-0T45:162:0
2022-06-15 00:33:00 UTC,1740,IR35,0,2000-0-5T45:162:0
2022-06-15 05:37:00 UTC,1741,IR28,1,2000-0-6T45:162:0
2022-06-15 23:27:00 UTC,1742,IR49,1,2000-0-4T45:162:0
2022-06-16 03:28:00 UTC,1743,IR21,0,2000-0-3T45:162:0
2022-06-16 20:45:00 UTC,1744,IR16,1,2000-0-3T45:162:0
2022-06-17 07:17:00 UTC,1745,IR28,1,2000-0-8T45:162:0
2022-06-17 19:30:00 UTC,1746,IR47,0,2000-0-8T45:162:0
2022-06-18 09:50:00 UTC,1747,IR45,1,2000-0-0T45:162:0
2022-06-19 06:32:00 UTC,1748,IR14,1,2000-0-4T45:162:0
2022-06-19 08:18:00 UTC,1749,IR49,0,2000-0-1T45:162:0
2022-06-20 07:46:00 UTC,1750,IR27,1,2000-0-6T45:162:0
2022-06-20 14:17:00 UTC,1751,IR20,1,2000-0-2T45:162:0
2022-06-21 01:20:00 UTC,1752,IR33,0,2000-0-6T45:162:0
2022-06-21 19:41:00 UTC,1753,IR6,0,2000-0-0T45:162:0
2022-06-22 07:12:00 UTC,1754,IR14,1,2000-0-2T45:162:0
2022-06-22 14:52:00 UTC,1755,IR14,1,2000-0-6T45:162:0
2022-06-23 07:16:00 UTC,1756,IR43,1,2000-0-7T45:162:0
2022-06-23 20:15:00 UTC,1757,IR14,0,2000-0-6T45:162:0
2022-06-24 18:12:00 UTC,1758,IR15,0,2000-0-6T45:162:0
2022-06-25 11:09:00 UTC,1759,IR2,0,2000-0-8T45:162:0
2022-06-25 13:12:00 UTC,1760,IR5,0,2000-0-8T45:162:0
2022-06-26 06:53:00 UTC,1761,IR32,1,2000-0-0T45:162:0
2022-06-26 21:39:00 UTC,1762,IR16,1,2000-0-1T45:162:0
2022-06-27 14:11:00 UTC,1763,IR17,0,2000-0-9T45:162:0
2022-06-28 06:11:00 UTC,1764,IR3,0,2000-0-4T45:162:0
2022-06-29 00:13:00 UTC,1765,IR20,1,2000-0-7T45:162:0
2022-06-29 20:37:00 UTC,1766,IR27,1,2000-0-8T45:162:0
2022-06-30 01:13:00 UTC,1767,IR44,1,2000-0-6T45:162:0
2022-06-30 10:54:00 UTC,1768,IR43,1,2000-0-1T45:162:0
2022-06-30 16:35:00 UTC,1769,IR46,0,2000-0-8T45:162:0
2022-07-01 06:39:00 UTC,1770,IR3,0,2000-0-5T45:162:0
2022-07-02 05:50:00 UTC,1771,IR25,1,2000-0-8T45:162:0
2022-07-02 22:34:00 UTC,1772,IR37,0,2000-0-7T45:162:0
2022-07-03 03:14:00 UTC,1773,IR3,1,2000-0-2T45:162:0
2022-07-03 18:36:00 UTC,1774,IR25,1,2000-0-0T45:162:0
2022-07-04 11:46:00 UTC,1775,IR27,1,2000-0-0T45:162:0
2022-07-04 20:54:00 UTC,1776,IR5,0,2000-0-9T45:162:0
2022-07-05 19:20:00 UTC,1777,IR21,1,2000-0-1T45:162:0
2022-07-06 04:06:00 UTC,1778,IR43,0,2000-0-3T45:162:0
2022-07-06 11:17:00 UTC,1779,IR49,0,2000-0-9T45:162:0
2022-07-06 12:25:00 UTC,1780,IR38,0,2000-0-6T45:162:0
2022-07-07 06:11:00 UTC,1781,IR38,0,2000-0-9T45:162:0
2022-07-08 01:59:00 UTC,1782,IR46,0,2000-0-4T45:162:0
2022-07-08 13:17:00 UTC,1783,IR47,0,2000-0-0T45:162:0
2022-07-08 17:44:00 UTC,1784,IR33,1,2000-0-8T45:162:0
2022-07-08 22:34:00 UTC,1785,IR28,1,2000-0-8T45:162:0
2022-07-09 10:20:00 UTC,1786,IR22,0,2000-0-7T45:162:0
2022-07-09 16:24:00 UTC,1787,IR34,0,2000-0-4T45:162:0
2022-07-10 11:44:00 UTC,1788,IR5,0,2000-0-2T45:162:0
2022-07-10 17:10:00 UTC,1789,IR5,1,2000-0-7T45:162:0
2022-07-10 20:21:00 UTC,1790,IR5,0,2000-0-0T45:162:0
2022-07-11 02:34:00 UTC,1791,IR5,1,2000-0-8T45:162:0
2022-07-11 08:02:00 UTC,1792,IR10,1,2000-0-8T45:162:0
2022-07-12 06:38:00 UTC,1793,IR42,0,2000-0-0T45:162:0
2022-07-12 23:03:00 UTC,1794,IR16,0,2000-0-2T45:162:0
2022-07-13 12:48:00 UTC,1795,IR23,0,2000-0-5T45:162:0
2022-07-13 22:54:00 UTC,1796,IR18,1,2000-0-7T45:162:0
2022-07-14 08:45:00 UTC,1797,IR28,0,2000-0-3T45:162:0
2022-07-14 12:43:00 UTC,1798,IR23,0,2000-0-1T45:162:0
2022-07-15 10:51:00 UTC,1799,IR22,0,2000-0-7T45:162:0
2022-07-15 21:01:00 UTC,1800,IR22,1,2000-0-1T45:162:0
2022-07-16 17:55:00 UTC,1801,IR8,0,2000-0-6T45:162:0
2022-07-16 23:17:00 UTC,1802,IR25,0,2000-0-4T45:162:0
2022-07-17 14:44:00 UTC,1803,IR49,1,2000-0-6T45:162:0
2022-07-17 20:43:00 UTC,1804,IR41,0,2000-0-1T45:162:0
2022-07-18 14:07:00 UTC,1805,IR34,1,2000-0-0T45:162:0
2022-07-19 06:48:00 UTC,1806,IR9,0,2000-0-6T45:162:0
2022-07-19 20:22:00 UTC,1807,IR31,0,2000-0-1T45:162:0
2022-07-20 01:44:00 UTC,1808,IR42,1,2000-0-6T45:162:0
2022-07-20 18:08:00 UTC,1809,IR45,0,2000-0-3T45:162:0
2022-07-20 19:08:00 UTC,1810,IR20,0,2000-0-3T45:162:0
2022-07-21 15:29:00 UTC,1811,IR50,0,2000-0-4T45:162:0
2022-07-22 03:39:00 UTC,1812,IR27,1,2000-0-1T45:162:0
2022-07-22 11:27:00 UTC,1813,IR3,0,2000-0-7T45:162:0
2022-07-23 01:59:00 UTC,1814,IR6,1,2000-0-3T45:162:0
2022-07-23 06:40:00 UTC,1815,IR5,1,2000-0-5T45:162:0
